,undlName,text
66,QAN.AX,australia stock exchange release from qantas airways qan.ax: qantas group post-covid recovery plan and equity raising
65,QAN.AX,australia stock exchange release from qantas airways qan.ax: trading halt remains
48,QAN.AX,"qantas - institutional placement to raise about 1,360 mln and non-underwritten spp of up to 500 mln"
45,QAN.AX,"qantas - further 2,900 pilots will be on stand down from july 2020 onward"
44,QAN.AX,"qantas - around 8,000 employees expected to have returned to work by end of july this year"
39,QAN.AX,"qantas - employees returning to work to increase to around 15,000 by end of calendar year 2020"
42,QAN.AX,"qantas-cost of implementing plan is estimated at 1 bln, with most of this realised during fy21"
41,QAN.AX,qantas - sees decline in consumption to june 2021 will lead to non-cash recognition of hedge ineffectiveness of 550-600 mln in fy20 statutory result
40,QAN.AX,qantas - group expects to report a full year result between breakeven and a small underlying profit before tax
49,QAN.AX,"qantas - proposed non-operational job losses of at least 1,450, mainly in corporate roles, due to less flying activity"
43,QAN.AX,"qantas-group's fuel was fully hedged for second half of fy20, and 90 hedged for first half of fy21"
50,QAN.AX,qantas - a321neo and 787-9 fleet deliveries have been deferred to meet group's requirements
57,QAN.AX,"qantas - immediate focus of plan is to rightsize group's workforce, fleet and other costs"
53,QAN.AX,qantas - immediate focus of plan is to restructure to deliver ongoing cost savings and efficiencies across group's operations
55,QAN.AX,qantas - have to position ourselves for several years where revenue will be much lower
56,QAN.AX,"qantas - continuing stand down for 15,000 employees, particularly those associated with international operations, until flying returns"
38,QAN.AX,"qantas - board has decided to revoke interim dividend, avoiding outflow of 201 mln of cash"
59,QAN.AX,qantas - costs reduced by 15 bln during three year period of lower activity; 1 bln in ongoing cost savings per annum from fy23.
7,QAN.AX,australia stock exchange release from qantas airways qan.ax: expiring etos over qan will be open for trading today only from 14:00-16:20
1,QAN.AX,australia stock exchange release from qantas airways qan.ax: proposed issue of securities - qan
1,GMG.AX,brickworks -  in advanced talks for warehouse development through 5050 jv with goodman group
7,SHL.AX,"sonic healthcare  shl.ax : citi raises pt to a34.00 from a32.50, maintains 'buy' rating"
5,SHL.AX,australia stock exchange release from sonic hlth shl.ax: change of status of director
3,SHL.AX,sonic healthcare  - philip dubois is retiring from his executive position
4,SHL.AX,"sonic healthcare  - julian adler has been appointed to position of ceo, sonic imaging"
0,SHL.AX,sonic healthcare's flat fy20 earnings outlook a 'very commendable effort' - citi
