,undlName,text
8,WPL.AX,australia stock exchange release from woodside petrole wpl.ax: agm address by chairman richard goyder and ceo peter coleman
6,WPL.AX,woodside petroleum  - managing emerging impacts of covid-19 on supply chain and project schedule of sangomar
0,WPL.AX,woodside petroleum - energy efficiency target spans years 2016-2020; have committed to setting a target for 5 years beyond that
1,WPL.AX,woodside petroleum  - aiming to start construction this year of pipeline component of pluto-karratha gas plant interconnector
3,WPL.AX,"woodside petroleum  - in past year, board exercised discretion to make significant reductions in executive awards"
4,WPL.AX,woodside petroleum  - seeing is so significant that low oil prices are likely to persist this year and possibly into next
5,WPL.AX,"woodside petroleum - at end of march, had over 4 bln cash on hand, over 7 bln of liquidity and gearing at low end of target range"
23,FMG.AX,australia stock exchange release from fortescue metals fmg.ax: march quarterly production report
0,FMG.AX,2-fortescue raises iron ore export forecast as q3 output jumps
5,FMG.AX,"fortescue posts 10 rise in third-quarter iron ore output, hikes forecast"
10,FMG.AX,fortescue- iron bridge magnetite project progressing on schedule  budget; first concentrate production planned in h1 of cy 2022
8,FMG.AX,fortescue metals - fortescue's share of iron bridge capital expenditure in fy20 now expected at lower end of guided range of us300 - us400 mln
11,FMG.AX,fortescue metals group  - fy20 c1 cost guidance of us12.75 - us13.25wmt
12,FMG.AX,fortescue metals - dividend policy remains to pay-out ratio of 50-80 of fy net profit after tax
13,FMG.AX,fortescue- qtrly average revenue respresented revenue realisation of 82 of average platts 62 cfr index price of us89.00dmt
14,FMG.AX,fortescue metals group  - anticipated that full year exploration expenditure will be us120 mln
15,FMG.AX,fortescue metals group  - fortescue's products got average revenue of us72.69dmt in q3 fy20
16,FMG.AX,fortescue metals - capital expenditure guidance for fy20 revised to us2.0 - us2.2 bln
17,FMG.AX,fortescue metals qtrly total ore shipped 42.3 mt vs 38.3 mt
18,FMG.AX,fortescue metals group  - qtrly c1 costs 13.27 per wmt vs 13.51 per wmt
19,FMG.AX,fortescue metals group  - qtrly ore mined 41.9 mt vs 48.0 mt
20,FMG.AX,fortescue metals group  - guidance for fy20 shipments is upgraded to 175 - 177 mln tonnes.
22,FMG.AX,australia stock exchange release from fortescue metals fmg.ax: prenr ends: 08:35:33
2,FMG.AX,"shares of fortescue metals group  fmg.ax rise as much as 5.4 to highest since jan 24 after posting rise in q3 shipments, raising fy guidance"
1,FMG.AX,fortescue hits over 3-month high after hiking fy shipments view
4,COL.AX,"coles group  col.ax : morgans raises pt to a15.20 from a14.72, upgrades to hold from reduce"
3,COL.AX,australia's coles marks best day in over 2 weeks; morgans upgrades to 'hold'
1,COL.AX,coles group  col.ax : citigroup upgrades to buy from neutral; cuts target price to a17.4 from a17.6
15,ORG.AX,australia stock exchange release from origin energy org.ax: march 2020 quarterly report
14,ORG.AX,australia stock exchange release from origin energy org.ax: prenr ends: 09:07:48
12,ORG.AX,origin energy  - qtrly aplng revenue 628.5 mln vs 763.9 mln
7,ORG.AX,origin energy -  australia pacific lng continues to deliver stable and reliable production
8,ORG.AX,"origin energy -  in energy markets, we are already seeing initial impact from pandemic on electricity demand"
9,ORG.AX,origin energy  -  announced a temporary pause to exploration activity as a result of covid-19
10,ORG.AX,"origin energy- on energy markets, demand impacts of covid-19 to date are in line with assumptions for fy2020 guidance"
11,ORG.AX,origin energy qtrly aplng production 66.8 pj vs 63.3 pj
4,ORG.AX,australia's origin energy posts 18 fall in quarterly aplng revenue
1,ORG.AX,origin energy posts qtrly aplng revenue of 628.5 mln
0,ORG.AX,1-australia's origin energy aplng revenue falls on lower contracted sales
2,SHL.AX,australia stock exchange release from sonic hlth shl.ax: shl partners with australian government for covid-19 testing
1,SHL.AX,sonic healthcare - awarded australian government contract for rapid sample collection and testing for covid-19 in residential aged care facilities
2,REA.AX,australia stock exchange release from rea group  rea.ax: notice of q3 results to the market
3,COH.AX,australia stock exchange release from cochlear coh.ax: appendix 2a
5,AMP.AX,australia stock exchange release from amp amp.ax: notice pursuant to corporations act sub-section 259c2 exem
