,undlName,text
16,NCM.AX,australia stock exchange release from newcrest mining ncm.ax: ncm cash tender offer for certain outstanding senior notes
13,NCM.AX,newcrest -  unit commenced tender offers to buy for cash any and all of its outstanding 4.450 senior notes due 2021
12,NCM.AX,newcrest-unit started tener offer for up to maximum repurchase amount of us400 mln principal amount of outstanding 4.200 senior notes due 2022
4,NCM.AX,newcrest prices us1.15 billion bond issuances
2,NCM.AX,newcrest mining announces cash tender offer for certain outstanding senior notes
1,NCM.AX,"moody's assigns baa2 to newcrest's notes offering, affirms existing ratings; outlook remains stable"
0,IPL.AX,"jefferies upbeat on incitec pivot's h1 results, but warns of commodity price headwinds"
1,GMG.AX,goodman group: jefferies raises price target to a16.00 from a14.23; maintains rating 'buy'
0,GMG.AX,"jefferies believes goodman group will be a 'net beneficiary' of covid-19, raises pt"
2,STO.AX,australia stock exchange release from santos sto.ax: change of director's interest notice
2,ORG.AX,australia stock exchange release from origin energy org.ax: appendix 3g
17,REA.AX,australia stock exchange release from rea group  rea.ax: rea group q3 fy 2020 financial information released
16,REA.AX,australia stock exchange release from rea group  rea.ax: prenr ends: 07:41:37
14,REA.AX,rea group  - qtrly revenue after broker commissions  199.8 mln vs 198.6 mln
13,REA.AX,"rea group  -  real estate market continues to be negatively impacted due to social distancing measures, business closures due to covid-19"
12,REA.AX,rea group  - qtrly ebitda excluding share of losses of associates  jv 119.6 mln vs 110.7 mln
11,REA.AX,"rea group -  to date there has been negative impact on residential listings, with april national residential listings down 33"
10,REA.AX,rea group  - q4 core operating expenses expected to be about 20 lower when compared to q4 last year
9,REA.AX,rea group  -  q4 core operating expenses are expected to be about 20 lower on pcp
8,REA.AX,rea group  - has cash balance of 135 mln as at 30 april 2020
6,REA.AX,rea group -  working proactively to offset portion of anticipated revenue losses by implementing cost-saving initiatives
5,REA.AX,rea- entered additional 149 mln loan facility with existing banking syndicate which matures in dec 2021
4,REA.AX,rea group  - also arranged a 20 mln overdraft facility with nab
3,REA.AX,"rea group  - facilities in place in case of significant and prolonged market downturn; neither facility expected to be drawn at june 30, 2020"
2,REA.AX,"rea group-cost-saving initiatives include workforce planning, lower marketing spend and review of all supplier arrangements"
0,REA.AX,"australia's rea group rises to over 8-week high on strong q3 results, cost cutting steps"
40,AMP.AX,australia stock exchange release from amp amp.ax: on new zealand wealth management
10,AMP.AX,amp  says 67.25 votes at agm cast against resolution to  adopt remuneration report
13,AMP.AX,australia stock exchange release from amp amp.ax: results of the amp limited annual general meeting
14,AMP.AX,australia's amp hits three-week high on chairman's upbeat agm speech
17,AMP.AX,"amp  - by end of 2020, expect to see further reduction in board fees after sale of amp life, more streamlined board, reduction in chairman fees"
21,AMP.AX,"amp - capital position remains strong,  2.5 bln above minimum regulatory requirements at year-end"
22,AMP.AX,amp  -  expect client remediation program to be 80 complete by end of year  remain on track for completion in 2021
24,AMP.AX,australia stock exchange release from amp amp.ax: amp chairman's agm 2020 address  ceo presentation slides
7,AMP.AX,amp says votes cast against resolution to adopt remuneration report constitutes first strike under australian regulations
0,AMP.AX,2-amp scraps sale of nz wealth management unit amid coronavirus disruption
29,AMP.AX,amp  - ceased plans to divest new zealand wealth management business due to economic and financial markets disruption caused by covid-19
30,AMP.AX,amp - will provide further on nz wealth management at 1h 20 results in aug
33,AMP.AX,rpt-amp  - ceased plans to divest its new zealand wealth management business
35,AMP.AX,"amp  - held discussions with number of interested parties regarding divestment, but offers received did not meet company's expectations."
36,AMP.AX,amp  - new zealand wealth management will be retained by amp and will now focus on plans to develop and grow business in its existing markets
37,AMP.AX,amp  - confirms it has ceased plans to divest its new zealand wealth management business
38,AMP.AX,amp  -  ceased plans to divest its new zealand wealth management business
27,AMP.AX,australia's amp scraps planned sale of nz wealth management unit on coronavirus hit
5,AMP.AX,amp shareholders vote down resolution on executive pay at agm
